agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,has_underlined_content,underlined_text,composite_key
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21852,2021,698000,672000,reappropriation,232,1.0,2026-27,"3 (21852) ... 698,000 ................................. (re. $672,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21852|2021|698000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21846,2025,104600000,9196000,reappropriation,232,10.0,2026-27,"16 (21846) ... 104,600,000 ........................... (re. $9,196,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21846|2025|104600000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55912,2025,375000,375000,reappropriation,232,17.0,2026-27,"18 Black Culture (55912) ... 375,000 ................... (re. $375,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|55912|2025|375000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,57010,2025,125000,125000,reappropriation,232,19.0,2026-27,"20 Research in Black Culture (57010) ... 125,000 ....... (re. $125,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|57010|2025|125000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55942,2025,112500,112500,reappropriation,232,21.0,2026-27,"23 112,500 ............................................. (re. $112,500)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|55942|2025|112500|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,57013,2025,110000,110000,reappropriation,232,24.0,2026-27,"26 110,000 ............................................. (re. $110,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|57013|2025|110000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21848,2025,14027000,1403000,reappropriation,232,27.0,2026-27,"30 this program (21848) ... 14,027,000 ............... (re. $1,403,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21848|2025|14027000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21846,2024,102127000,127000,reappropriation,232,32.0,2026-27,"38 (21846) ... 102,127,000 ............................. (re. $127,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21846|2024|102127000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55912,2024,375000,375000,reappropriation,232,39.0,2026-27,"40 Black Culture (55912) ... 375,000 ................... (re. $375,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|55912|2024|375000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55942,2024,112500,112500,reappropriation,232,41.0,2026-27,"43 112,500 ............................................. (re. $112,500)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|55942|2024|112500|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,57014,2024,500000,500000,reappropriation,232,44.0,2026-27,"54 500,000 ............................................. (re. $500,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|57014|2024|500000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55942,2017,75000,75000,reappropriation,232,56.0,2026-27,"60 75,000 ............................................... (re. $75,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|55942|2017|75000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21851,2025,5400000,5400000,reappropriation,233,5.0,2026-27,"8 5,400,000 ......................................... (re. $5,400,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21851|2025|5400000|FEDERAL OPERATING GRANTS ACCOUNT - 25456
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21851,2024,5400000,5400000,reappropriation,233,10.0,2026-27,"13 5,400,000 ......................................... (re. $5,400,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21851|2024|5400000|FEDERAL OPERATING GRANTS ACCOUNT - 25456
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21851,2023,5400000,5400000,reappropriation,233,15.0,2026-27,"18 5,400,000 ......................................... (re. $5,400,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21851|2023|5400000|FEDERAL OPERATING GRANTS ACCOUNT - 25456
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21849,2025,8346000,8346000,reappropriation,233,24.0,2026-27,"27 affairs law (21849) ... 8,346,000 ................. (re. $8,346,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21849|2025|8346000|FEDERAL OPERATING GRANTS ACCOUNT - 25456
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21850,2025,461000,446000,reappropriation,233,28.0,2026-27,"31 services to such programs (21850) ... 461,000 ....... (re. $446,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21850|2025|461000|FEDERAL OPERATING GRANTS ACCOUNT - 25456
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21849,2024,8346000,4060000,reappropriation,233,33.0,2026-27,"36 affairs law (21849) ... 8,346,000 ................. (re. $4,060,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21849|2024|8346000|FEDERAL OPERATING GRANTS ACCOUNT - 25456
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21850,2024,461000,393000,reappropriation,233,37.0,2026-27,"40 to such programs (21850) ... 461,000 ................ (re. $393,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21850|2024|461000|FEDERAL OPERATING GRANTS ACCOUNT - 25456
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21849,2023,8346000,8077000,reappropriation,233,42.0,2026-27,"45 affairs law (21849) ... 8,346,000 ................. (re. $8,077,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21849|2023|8346000|FEDERAL OPERATING GRANTS ACCOUNT - 25456
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21850,2023,461000,154000,reappropriation,233,46.0,2026-27,"49 to such programs (21850) ... 461,000 ................ (re. $154,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21850|2023|461000|FEDERAL OPERATING GRANTS ACCOUNT - 25456
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21849,2022,8346000,8000,reappropriation,233,51.0,2026-27,"54 affairs law (21849) ... 8,346,000 ..................... (re. $8,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21849|2022|8346000|FEDERAL OPERATING GRANTS ACCOUNT - 25456
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21850,2022,461000,209000,reappropriation,233,55.0,2026-27,"58 to such programs (21850) ... 461,000 ................ (re. $209,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21850|2022|461000|FEDERAL OPERATING GRANTS ACCOUNT - 25456
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21849,2021,8346000,3611000,reappropriation,234,60.0,2026-27,"2 affairs law (21849) ... 8,346,000 ................. (re. $3,611,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21849|2021|8346000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21850,2021,461000,176000,reappropriation,234,3.0,2026-27,"6 to such programs (21850) ... 461,000 ................ (re. $176,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21850|2021|461000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21850,2020,461000,88000,reappropriation,234,8.0,2026-27,"12 to such programs (21850) ... 461,000 ................. (re. $88,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21850|2020|461000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2025,24238360,24238360,reappropriation,234,19.0,2026-27,"24 24,238,360 ....................................... (re. $24,238,360)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21830|2025|24238360|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2025,46896420,46896420,reappropriation,234,25.0,2026-27,"30 ... 46,896,420 ................................... (re. $46,896,420)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21832|2025|46896420|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,57048,2025,2493000,2493000,reappropriation,234,31.0,2026-27,"34 year (57048) ... 2,493,000 ........................ (re. $2,493,000)",ATL 26-27 Executive.pdf,True,"year (57048) ... 2,493,000 ........................ (re. $2,493,000)",EDUCATION DEPARTMENT|57048|2025|2493000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2025,20871680,20871680,reappropriation,234,35.0,2026-27,"36 20,871,680 ....................................... (re. $20,871,680)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21834|2025|20871680|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2025,15816390,15816390,reappropriation,234,37.0,2026-27,"38 (21835) ... 15,816,390 ........................... (re. $15,816,390)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21835|2025|15816390|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55913,2025,7920000,7920000,reappropriation,234,39.0,2026-27,"59 (55913) .... 7,920,000 ............................ (re. $7,920,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|55913|2025|7920000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21838,2025,941000,941000,reappropriation,235,1.0,2026-27,"3 6401-a of the education law (21838) ... 941,000 ..... (re. $941,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21838|2025|941000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21785,2025,368000,368000,reappropriation,235,4.0,2026-27,"6 school year (21785) ... 368,000 .................... (re. $368,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21785|2025|368000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23344,2025,2000000,2000000,reappropriation,235,7.0,2026-27,"9 (23344) ... 2,000,000 ............................. (re. $2,000,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|23344|2025|2000000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2024,24238360,7834000,reappropriation,235,11.0,2026-27,"16 24,238,360 ........................................ (re. $7,834,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21830|2024|24238360|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2024,46896420,27612000,reappropriation,235,17.0,2026-27,"22 46,896,420 ....................................... (re. $27,612,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21832|2024|46896420|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2024,20871680,15237000,reappropriation,235,23.0,2026-27,"24 20,871,680 ....................................... (re. $15,237,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21834|2024|20871680|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2024,15816390,11057000,reappropriation,235,25.0,2026-27,"26 (21835) ... 15,816,390 ........................... (re. $11,057,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21835|2024|15816390|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55913,2024,7920000,3633000,reappropriation,235,27.0,2026-27,"47 7,920,000 ......................................... (re. $3,633,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|55913|2024|7920000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21785,2024,368000,368000,reappropriation,235,48.0,2026-27,"50 school year (21785) ... 368,000 ..................... (re. $368,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21785|2024|368000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23344,2024,2000000,1428000,reappropriation,235,51.0,2026-27,"53 (23344) ... 2,000,000 ............................. (re. $1,428,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|23344|2024|2000000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2023,24238360,14907000,reappropriation,235,55.0,2026-27,"60 24,238,360 ....................................... (re. $14,907,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21830|2023|24238360|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2023,46896420,13605000,reappropriation,236,61.0,2026-27,"5 46,896,420 ....................................... (re. $13,605,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21832|2023|46896420|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2023,20871680,3626000,reappropriation,236,6.0,2026-27,"7 20,871,680 ........................................ (re. $3,626,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21834|2023|20871680|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2023,15816390,2579000,reappropriation,236,8.0,2026-27,"9 (21835) ... 15,816,390 ............................ (re. $2,579,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21835|2023|15816390|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55913,2023,7920000,113000,reappropriation,236,10.0,2026-27,"30 7,920,000 ........................................... (re. $113,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|55913|2023|7920000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21785,2023,368000,253000,reappropriation,236,31.0,2026-27,"33 school year (21785) ... 368,000 ..................... (re. $253,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21785|2023|368000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23344,2023,2000000,215000,reappropriation,236,34.0,2026-27,"36 (23344) ... 2,000,000 ............................... (re. $215,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|23344|2023|2000000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2022,24238360,544000,reappropriation,236,38.0,2026-27,"44 24,238,360 .......................................... (re. $544,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21830|2022|24238360|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2022,46896420,438000,reappropriation,236,45.0,2026-27,"50 46,896,420 .......................................... (re. $438,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21832|2022|46896420|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2022,20871680,355000,reappropriation,236,51.0,2026-27,"52 20,871,680 .......................................... (re. $355,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21834|2022|20871680|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2022,15816390,381000,reappropriation,236,53.0,2026-27,"54 (21835) ... 15,816,390 .............................. (re. $381,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21835|2022|15816390|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55913,2022,7920000,395000,reappropriation,237,55.0,2026-27,"14 7,920,000 ........................................... (re. $395,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|55913|2022|7920000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21785,2022,368000,278000,reappropriation,237,15.0,2026-27,"17 school year (21785) ... 368,000 ..................... (re. $278,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21785|2022|368000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23344,2022,2000000,20000,reappropriation,237,18.0,2026-27,"20 (23344) ... 2,000,000 ................................ (re. $20,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|23344|2022|2000000|LOCAL ASSISTANCE ACCOUNT - 10000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2021,18361860,1801000,reappropriation,237,22.0,2026-27,"28 18,361,860 ........................................ (re. $1,801,000)",ATL 26-27 Executive.pdf,False,,EDUCATION DEPARTMENT|21830|2021|18361860|LOCAL ASSISTANCE ACCOUNT - 10000
