status,match_pass,similarity_score,agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23415,2020,1500000,230000,"9 For the administration of grants for specific programs including, but
10 not limited to, public charter schools pursuant to title IV of the
11 elementary and secondary education act. Provided further that,
12 notwithstanding any inconsistent provision of law, the commissioner
13 of education shall provide to the director of the budget, the chair-
14 person of the senate finance committee and the chairperson of the
15 assembly ways and means committee copies of any spending plans
16 and/or budgets submitted to the federal government with respect to
17 the use of any funds appropriated by the federal government includ-
18 ing state grants administered by the department.
19 Notwithstanding any inconsistent provision of law, a portion of this
20 appropriation may be suballocated to other state departments and
21 agencies, subject to the approval of the director of the budget, as
22 needed to accomplish the intent of this appropriation (23415).
23 Personal service (50000) ... 1,500,000 ................ (re. $230,000)",184,9.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|23415|2020|1500000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23414,2020,7000000,5119000,"27 For the administration of grants for specific programs including, but
28 not limited to, improving academic achievement, pursuant to title I
29 of the elementary and secondary education act, and the rural educa-
30 tion initiative pursuant to title V of the elementary and secondary
31 education act. Provided further that, notwithstanding any inconsist-
32 ent provision of law, the commissioner of education shall provide to
33 the director of the budget, the chairperson of the senate finance
34 committee and the chairperson of the assembly ways and means commit-
35 tee copies of any spending plans and/or budgets submitted to the
36 federal government with respect to the use of any funds appropriated
37 by the federal government including state grants administered by the
38 department.
39 Notwithstanding any inconsistent provision of law, a portion of this
40 appropriation may be suballocated to other state departments and
41 agencies, subject to the approval of the director of the budget, as
42 needed to accomplish the intent of this appropriation (23414).
43 Personal service (50000) ... 7,000,000 .............. (re. $5,119,000)",184,27.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|23414|2020|7000000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21737,2020,20502000,414000,"47 For services and expenses for school age children and preschool chil-
48 dren pursuant to the individuals with disabilities education act of
49 1991. Notwithstanding any inconsistent provision of law, a portion
50 of this appropriation may be suballocated to other state departments
51 and agencies, as needed to accomplish the intent of this appropri-
52 ation (21737).
AB
185 12550-10-5
EDUCATION DEPARTMENT
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 Personal service (50000) ... 20,502,000 ............... (re. $414,000)",185,47.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21737|2020|20502000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23415,2019,1500000,100000,"24 For the administration of grants for specific programs including, but
25 not limited to, public charter schools pursuant to title IV of the
26 elementary and secondary education act. Provided further that,
27 notwithstanding any inconsistent provision of law, the commissioner
28 of education shall provide to the director of the budget, the chair-
29 person of the senate finance committee and the chairperson of the
30 assembly ways and means committee copies of any spending plans
31 and/or budgets submitted to the federal government with respect to
32 the use of any funds appropriated by the federal government includ-
33 ing state grants administered by the department. Notwithstanding any
34 inconsistent provision of law, a portion of this appropriation may
35 be suballocated to other state departments and agencies, subject to
36 the approval of the director of the budget, as needed to accomplish
37 the intent of this appropriation (23415).
38 Personal service (50000) ... 1,500,000 ................ (re. $100,000)",185,24.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|23415|2019|1500000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21737,2019,20502000,2000,"42 For services and expenses for school age children and preschool chil-
43 dren pursuant to the individuals with disabilities education act of
44 1991. Notwithstanding any inconsistent provision of law, a portion
45 of this appropriation may be suballocated to other state departments
46 and agencies, as needed to accomplish the intent of this appropri-
47 ation (21737).
48 Personal service (50000) ... 20,502,000 ................. (re. $2,000)",185,42.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21737|2019|20502000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25122,21742,2023,500000,500000,"34 By chapter 50, section 1, of the laws of 2023:
35 For the administration of federal grants for health education includ-
36 ing HIV/AIDS education. Notwithstanding any inconsistent provision
37 of law, a portion of this appropriation, subject to the approval of
38 the director of the budget, may be suballocated to other state
39 departments and agencies, as needed to accomplish the intent of this
40 appropriation (21742).
41 Personal service (50000) ... 500,000 .................. (re. $500,000)",186,34.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21742|2023|500000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25122,21742,2022,500000,500000,"45 By chapter 50, section 1, of the laws of 2022:
46 For the administration of federal grants for health education includ-
47 ing HIV/AIDS education. Notwithstanding any inconsistent provision
48 of law, a portion of this appropriation, subject to the approval of
AB
187 12550-10-5
EDUCATION DEPARTMENT
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 the director of the budget, may be suballocated to other state
2 departments and agencies, as needed to accomplish the intent of this
3 appropriation (21742).
4 Personal service (50000) ... 500,000 .................. (re. $500,000)",187,45.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21742|2022|500000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25122,21742,2021,500000,454000,"8 By chapter 50, section 1, of the laws of 2021:
9 For the administration of federal grants for health education includ-
10 ing HIV/AIDS education. Notwithstanding any inconsistent provision
11 of law, a portion of this appropriation, subject to the approval of
12 the director of the budget, may be suballocated to other state
13 departments and agencies, as needed to accomplish the intent of this
14 appropriation (21742).
15 Personal service (50000) ... 500,000 .................. (re. $454,000)",187,8.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21742|2021|500000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25122,21742,2020,500000,146000,"19 By chapter 50, section 1, of the laws of 2020:
20 For the administration of federal grants for health education includ-
21 ing HIV/AIDS education. Notwithstanding any inconsistent provision
22 of law, a portion of this appropriation, subject to the approval of
23 the director of the budget, may be suballocated to other state
24 departments and agencies, as needed to accomplish the intent of this
25 appropriation (21742).
26 Personal service (50000) ... 500,000 .................. (re. $146,000)",187,19.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21742|2020|500000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25122,21742,2019,500000,189000,"30 By chapter 50, section 1, of the laws of 2019:
31 For the administration of federal grants for health education includ-
32 ing HIV/AIDS education. Notwithstanding any inconsistent provision
33 of law, a portion of this appropriation, subject to the approval of
34 the director of the budget, may be suballocated to other state
35 departments and agencies, as needed to accomplish the intent of this
36 appropriation (21742).
37 Personal service (50000) ... 500,000 .................. (re. $189,000)",187,30.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21742|2019|500000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25122,21742,2018,500000,296000,"41 By chapter 50, section 1, of the laws of 2018:
42 For the administration of federal grants for health education includ-
43 ing HIV/AIDS education. Notwithstanding any inconsistent provision
44 of law, a portion of this appropriation, subject to the approval of
45 the director of the budget, may be suballocated to other state
46 departments and agencies, as needed to accomplish the intent of this
47 appropriation (21742).
48 Personal service (50000) ... 500,000 .................. (re. $296,000)",187,41.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21742|2018|500000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Contracts Account - 22153,21700,2023,150000,150000,"22 By chapter 50, section 1, of the laws of 2023:
23 For services and expenses of miscellaneous United States department of
24 education contracts (21700).
25 Contractual services (51000) ... 150,000 .............. (re. $150,000)",189,22.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21700|2023|150000
