agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,composite_key
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23414,2025,8015000,6907000,reappropriation,146,46.0,2026-27,"1 Personal service (50000) ... 8,015,000 .............. (re. $6,907,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23414|2025|8015000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23413,2025,600000,547000,reappropriation,146,5.0,2026-27,"12 Personal service (50000) ... 600,000 .................. (re. $547,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23413|2025|600000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23477,2025,5094000,4627000,reappropriation,146,17.0,2026-27,"24 Personal service (50000) ... 5,094,000 .............. (re. $4,627,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23477|2025|5094000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21809,2025,3000000,3000000,reappropriation,146,28.0,2026-27,"33 Personal service (50000) ... 3,000,000 .............. (re. $3,000,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21809|2025|3000000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21737,2025,23400000,15949000,reappropriation,146,37.0,2026-27,"43 Personal service (50000) ... 23,400,000 ............ (re. $15,949,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21737|2025|23400000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23443,2024,22709000,12708000,reappropriation,147,48.0,2026-27,"2 Personal service (50000) ... 22,709,000 ............ (re. $12,708,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23443|2024|22709000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23418,2024,5452000,2371000,reappropriation,147,6.0,2026-27,"28 Personal service (50000) ... 5,452,000 .............. (re. $2,371,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23418|2024|5452000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23417,2024,3084000,1684000,reappropriation,147,32.0,2026-27,"46 Personal service (50000) ... 3,084,000 .............. (re. $1,684,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23417|2024|3084000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23416,2024,5640000,2114000,reappropriation,148,50.0,2026-27,"4 Personal service (50000) ... 5,640,000 .............. (re. $2,114,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23416|2024|5640000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23415,2024,1551000,1473000,reappropriation,148,8.0,2026-27,"22 Personal service (50000) ... 1,551,000 .............. (re. $1,473,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23415|2024|1551000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23414,2024,8015000,5363000,reappropriation,148,26.0,2026-27,"42 Personal service (50000) ... 8,015,000 .............. (re. $5,363,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23414|2024|8015000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23413,2024,408000,295000,reappropriation,148,46.0,2026-27,"53 Personal service (50000) ... 408,000 .................. (re. $295,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23413|2024|408000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23477,2024,5094000,3927000,reappropriation,149,57.0,2026-27,"3 Personal service (50000) ... 5,094,000 .............. (re. $3,927,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23477|2024|5094000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21809,2024,3000000,3000000,reappropriation,149,7.0,2026-27,"12 Personal service (50000) ... 3,000,000 .............. (re. $3,000,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21809|2024|3000000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21737,2024,22202000,1000,reappropriation,149,16.0,2026-27,"22 Personal service (50000) ... 22,202,000 ................. (re. $1,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21737|2024|22202000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23443,2023,21709000,11911000,reappropriation,149,27.0,2026-27,"42 Personal service (50000) ... 21,709,000 ............ (re. $11,911,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23443|2023|21709000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23418,2023,5325000,2484000,reappropriation,150,46.0,2026-27,"7 Personal service (50000) ... 5,325,000 .............. (re. $2,484,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23418|2023|5325000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23416,2023,5619000,865000,reappropriation,150,11.0,2026-27,"26 Personal service (50000) ... 5,619,000 ............... (re. $865,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23416|2023|5619000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23477,2023,5017000,3936000,reappropriation,150,30.0,2026-27,"37 Personal service (50000) ... 5,017,000 .............. (re. $3,936,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23477|2023|5017000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21809,2023,3000000,2977000,reappropriation,150,41.0,2026-27,"46 Personal service (50000) ... 3,000,000 .............. (re. $2,977,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21809|2023|3000000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21737,2023,20698000,3285000,reappropriation,150,50.0,2026-27,"56 Personal service (50000) ... 20,698,000 ............. (re. $3,285,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21737|2023|20698000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23443,2022,21610000,10092000,reappropriation,151,61.0,2026-27,"15 Personal service (50000) ... 21,610,000 ............ (re. $10,092,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23443|2022|21610000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23416,2022,3601000,312000,reappropriation,151,19.0,2026-27,"34 Personal service (50000) ... 3,601,000 ................ (re. $312,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23416|2022|3601000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23443,2021,21610000,6286000,reappropriation,151,39.0,2026-27,"54 Personal service (50000) ... 21,610,000 ............. (re. $6,286,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23443|2021|21610000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23416,2021,3601000,3202000,reappropriation,152,58.0,2026-27,"12 Personal service (50000) ... 3,601,000 .............. (re. $3,202,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23416|2021|3601000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23443,2020,21610000,1116000,reappropriation,152,17.0,2026-27,"32 Personal service (50000) ... 21,610,000 ............. (re. $1,116,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23443|2020|21610000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23416,2020,3601000,599000,reappropriation,152,36.0,2026-27,"51 Personal service (50000) ... 3,601,000 ................ (re. $599,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23416|2020|3601000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25122,23443,2019,21610000,8805000,reappropriation,153,56.0,2026-27,"10 Personal service (50000) ... 21,610,000 ............. (re. $8,805,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23443|2019|21610000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25122,23443,2018,21610000,10450000,reappropriation,153,15.0,2026-27,"30 Personal service (50000) ... 21,610,000 ............ (re. $10,450,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23443|2018|21610000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25122,21742,2025,508000,508000,reappropriation,153,39.0,2026-27,"46 Personal service (50000) ... 508,000 ..................(re. $508,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21742|2025|508000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25122,21742,2024,508000,508000,reappropriation,153,51.0,2026-27,"58 Personal service (50000) ... 508,000 .................. (re. $508,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21742|2024|508000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal USDA-Food and Nutrition Services Account - 25026,21703,2025,9200000,9200000,reappropriation,154,6.0,2026-27,"13 Personal service (50000) ... 9,200,000 .............. (re. $9,200,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21703|2025|9200000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal USDA-Food and Nutrition Services Account - 25026,21703,2024,8853000,3752000,reappropriation,154,18.0,2026-27,"25 Personal service (50000) ... 8,853,000 .............. (re. $3,752,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21703|2024|8853000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal USDA-Food and Nutrition Services Account - 25026,21703,2023,6819400,1863000,reappropriation,154,30.0,2026-27,"37 Personal service (50000) ... 6,819,400 .............. (re. $1,863,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21703|2023|6819400
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal USDA-Food and Nutrition Services Account - 25026,21703,2022,6461000,1860000,reappropriation,154,42.0,2026-27,"49 Personal service (50000) ... 6,461,000 .............. (re. $1,860,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21703|2022|6461000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal USDA-Food and Nutrition Services Account - 25026,21703,2021,6153000,1581000,reappropriation,154,54.0,2026-27,"61 Personal service (50000) ... 6,153,000 .............. (re. $1,581,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21703|2021|6153000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Contracts Account - 22153,21703,2020,5974000,1041000,reappropriation,155,5.0,2026-27,"12 Personal service (50000) ... 5,974,000 .............. (re. $1,041,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21703|2020|5974000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Contracts Account - 22153,21700,2025,150000,150000,reappropriation,155,22.0,2026-27,"25 Contractual services (51000) ... 150,000 .............. (re. $150,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21700|2025|150000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Contracts Account - 22153,21700,2024,150000,69000,reappropriation,155,27.0,2026-27,"30 Contractual services (51000) ... 150,000 ............... (re. $69,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21700|2024|150000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Contracts Account - 22153,21828,2025,815000,142000,reappropriation,155,38.0,2026-27,"41 Contractual services (51000) ... 815,000 .............. (re. $142,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21828|2025|815000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Contracts Account - 22153,21829,2025,583000,344000,reappropriation,155,49.0,2026-27,"52 Contractual services (51000) ... 583,000 .............. (re. $344,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21829|2025|583000
STATE BOARD OF ELECTIONS,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23520,2018,5000000,1020000,reappropriation,160,6.0,2026-27,"30 Contractual Services (51000) ... 5,000,000 .......... (re. $1,020,000)",STOPS 26-27 Executive.pdf,STATE BOARD OF ELECTIONS|23520|2018|5000000
STATE BOARD OF ELECTIONS,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23504,2025,3400000,3400000,reappropriation,160,36.0,2026-27,"47 Nonpersonal service (57050) ... 3,400,000 ........... (re. $3,400,000)",STOPS 26-27 Executive.pdf,STATE BOARD OF ELECTIONS|23504|2025|3400000
STATE BOARD OF ELECTIONS,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23504,2023,7000000,7000000,reappropriation,160,49.0,2026-27,"59 Nonpersonal service (57050) ... 7,000,000 ........... (re. $7,000,000)",STOPS 26-27 Executive.pdf,STATE BOARD OF ELECTIONS|23504|2023|7000000
STATE BOARD OF ELECTIONS,STATE OPERATIONS,Special Revenue Funds - Federal,Help America Vote Act Implementation Account - 25497,23504,2020,21839000,5362000,reappropriation,161,61.0,2026-27,"10 Nonpersonal service (57050) ... 21,839,000 .......... (re. $5,362,000)",STOPS 26-27 Executive.pdf,STATE BOARD OF ELECTIONS|23504|2020|21839000
STATE BOARD OF ELECTIONS,STATE OPERATIONS,Special Revenue Funds - Federal,Help America Vote Act Implementation Account - 25497,23504,2018,23000000,1109000,reappropriation,161,12.0,2026-27,"22 23,000,000 ........................................ (re. $1,109,000)",STOPS 26-27 Executive.pdf,STATE BOARD OF ELECTIONS|23504|2018|23000000
STATE BOARD OF ELECTIONS,STATE OPERATIONS,Special Revenue Funds - Federal,Help America Vote Act Implementation Account - 25497,23508,2011,6500000,2887000,reappropriation,161,28.0,2026-27,"32 Nonpersonal service (57050) ... 6,500,000 ........... (re. $2,887,000)",STOPS 26-27 Executive.pdf,STATE BOARD OF ELECTIONS|23508|2011|6500000
STATE BOARD OF ELECTIONS,STATE OPERATIONS,Special Revenue Funds - Federal,Help America Vote Act Implementation Account - 25497,23508,2010,6500000,273000,reappropriation,161,34.0,2026-27,"37 6,500,000 ........................................... (re. $273,000)",STOPS 26-27 Executive.pdf,STATE BOARD OF ELECTIONS|23508|2010|6500000
STATE BOARD OF ELECTIONS,STATE OPERATIONS,Special Revenue Funds - Federal,Help America Vote Act Implementation Account - 25497,23511,2009,6000000,524000,reappropriation,161,39.0,2026-27,"42 6,000,000 ........................................... (re. $524,000)",STOPS 26-27 Executive.pdf,STATE BOARD OF ELECTIONS|23511|2009|6000000
STATE BOARD OF ELECTIONS,STATE OPERATIONS,special revenue funds - federal,Help America Vote Act Matching Funds Account - 22174,23508,2005,5000000,391000,reappropriation,162,48.0,2026-27,"8 5,000,000 ........................................... (re. $391,000)",STOPS 26-27 Executive.pdf,STATE BOARD OF ELECTIONS|23508|2005|5000000
STATE BOARD OF ELECTIONS,STATE OPERATIONS,Special Revenue Funds - Other,Help America Vote Act Matching Funds Account - 22174,23508,2005,15000000,391000,reappropriation,162,9.0,2026-27,"10 ... 15,000,000 ...................................... (re. $391,000)",STOPS 26-27 Executive.pdf,STATE BOARD OF ELECTIONS|23508|2005|15000000
STATE BOARD OF ELECTIONS,STATE OPERATIONS,Special Revenue Funds - Other,Help America Vote Act Matching Funds Account - 22174,23504,2018,1000000,771000,reappropriation,162,16.0,2026-27,"26 Contractual services (51000) ... 1,000,000 ............ (re. $771,000)",STOPS 26-27 Executive.pdf,STATE BOARD OF ELECTIONS|23504|2018|1000000
STATE BOARD OF ELECTIONS,STATE OPERATIONS,Special Revenue Funds - Other,Help America Vote Act Matching Funds Account - 22174,23504,2009,1000000,102000,reappropriation,162,28.0,2026-27,"38 Contractual services (51000) ... 1,000,000 ............ (re. $102,000)",STOPS 26-27 Executive.pdf,STATE BOARD OF ELECTIONS|23504|2009|1000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,STATE OPERATIONS,General Fund,State Purposes Account - 10050,81001,2025,36678000,15686000,reappropriation,198,6.0,2026-27,"15 Personal service--regular (50100) ... 36,678,000 ... (re. $15,686,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|81001|2025|36678000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,STATE OPERATIONS,General Fund,State Purposes Account - 10050,81001,2025,9438000,4195000,reappropriation,198,27.0,2026-27,"36 Personal service--regular (50100) ... 9,438,000 ..... (re. $4,195,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|81001|2025|9438000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,STATE OPERATIONS,General Fund,State Purposes Account - 10050,81001,2011,9382000,49000,reappropriation,198,45.0,2026-27,"48 Personal service--regular (50100) ... 9,382,000 ........ (re. $49,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|81001|2011|9382000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,STATE OPERATIONS,Special Revenue Funds - Federal,State Purposes Account - 10050,24780,2025,4742000,4430000,reappropriation,199,61.0,2026-27,"4 Personal service (50000) ... 4,742,000 .............. (re. $4,430,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24780|2025|4742000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,STATE OPERATIONS,Special Revenue Funds - Federal,State Purposes Account - 10050,24780,2024,4742000,875000,reappropriation,199,9.0,2026-27,"14 Personal service (50000) ... 4,742,000 ................ (re. $875,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24780|2024|4742000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,STATE OPERATIONS,Special Revenue Funds - Federal,State Purposes Account - 10050,24780,2023,4742000,1521000,reappropriation,199,19.0,2026-27,"23 Personal service (50000) ... 4,742,000 .............. (re. $1,521,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24780|2023|4742000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,STATE OPERATIONS,Special Revenue Funds - Federal,State Purposes Account - 10050,24780,2022,4742000,566000,reappropriation,199,27.0,2026-27,"32 Personal service (50000) ... 4,742,000 ................ (re. $566,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24780|2022|4742000
